UF,Municipio,Municipio_UF,Estado,Unidade_Federativa,Regiao,CEP,Endereco,Bairro,Endereco_Completo,Latitude,Longitude,Tipo_Servico,Nome_Servico,Telefone,Outro_Telefone,Email,Site,Rede_Social,Fonte_URL,Data_Extracao,Ultima_Atualizacao_Modelo
PE,Recife,"Recife,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,55260-000,FÓRUM RODOLFO AURELIANO -JOANA BEZERRA,N/i,"FÓRUM RODOLFO AURELIANO -JOANA BEZERRA,Recife-PE,55260-000",-8.0702991,-34.8949162,Promotorias Especializadas e Núcleos de Gênero nos Ministérios Públicos,1ª Promotoria De Justiça De Violência Doméstica,(81) 98878-5713,(81)3303-2826,JOÃOM@MPPE.MP.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Recife,"Recife,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"AV. Visconde de Suassuna, 99, B04/05 - Santo Amaro",N/i,"AV. Visconde de Suassuna, 99, B04/05 - Santo Amaro,Recife-PE,N/i",-8.054788499999999,-34.8830859,Promotorias Especializadas e Núcleos de Gênero nos Ministérios Públicos,Núcleo De Apoio À Mulher (Nam),(81) 99232-3667,N/i,nucleodamulher@mppe.mp.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Recife,"Recife,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"AVENIDA ALFREDO LISBOA , 539 , BAIRRO DO RECIFE,",N/i,"AVENIDA ALFREDO LISBOA , 539 , BAIRRO DO RECIFE,,Recife-PE,N/i",-8.055303799999999,-34.869295,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Departamento De Proteção Da Mulher,(81) 3184-3568,N/i,dpmul@policiacivil.pe.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Recife,"Recife,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"AVENIDA ALFREDO LISBOA, 539 , BAIRRO DO RECIFE,",N/i,"AVENIDA ALFREDO LISBOA, 539 , BAIRRO DO RECIFE,,Recife-PE,N/i",-8.055303799999999,-34.869295,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia De Polícia Da 1ª Circunscrição,(81) 3184-3452,N/i,dp1circ.riobranco@policiacivil.pe.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Recife,"Recife,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"AVENIDA ANIBAL BENEVOLO, S/N , ÁGUA FRIA",N/i,"AVENIDA ANIBAL BENEVOLO, S/N , ÁGUA FRIA,Recife-PE,N/i",-8.0099982,-34.8985233,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia De Polícia Da 15ª Circunscrição,(81) 3184-3481,N/i,dp15circ.altodopascoal@policiacivil.pe.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Recife,"Recife,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"AVENIDA CAMPINA GRANDE, S/N , IBURA",N/i,"AVENIDA CAMPINA GRANDE, S/N , IBURA,Recife-PE,N/i",-8.1196261,-34.9471848,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia De Polícia Da 10ª Circunscrição,(81) 3184-3775,N/i,dp10circ.ibura@policiacivil.pe.gov.b,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Recife,"Recife,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"AVENIDA DOMINGOS FERREIRA, 4430",N/i,"AVENIDA DOMINGOS FERREIRA, 4430,Recife-PE,N/i",-8.1275493,-34.9015202,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia De Polícia Da 7ª Circunscrição,(81) 3184-7146,N/i,dp7circ.boaviagem@policiacivil.pe.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Recife,"Recife,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"AVENIDA JEAN EMILE FAVRE, S/N , IPSEP",N/i,"AVENIDA JEAN EMILE FAVRE, S/N , IPSEP,Recife-PE,N/i",-8.1108896,-34.9193901,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia De Polícia Da 9ª Circunscrição,(81) 3184-3478,N/i,dp9circ.ipsep@policiacivil.pe.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Recife,"Recife,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"AVENIDA MANOEL BORBA,640",N/i,"AVENIDA MANOEL BORBA,640,Recife-PE,N/i",-8.0592703999999991,-34.8909976,Núcleos de Defesa da Mulher nas Defensorias Públicas,Núcleo De Defesa Da Mulher Vítima De Violência Doméstica- Nudem,"(81) 99488-3765, (83) 3221-6320, (83) 98838-9176",N/i,DEFESADAMULHER@DEFENSORIA.PE.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Recife,"Recife,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"AVENIDA VEREADOR OTACILIO DE AZEVEDO, 2880 , MACAXEIRA",N/i,"AVENIDA VEREADOR OTACILIO DE AZEVEDO, 2880 , MACAXEIRA,Recife-PE,N/i",-7.9891042999999993,-34.9308118,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia De Polícia Da 18ª Circunscrição,(81) 3184-3674,N/i,dp18circ.macaxeira@policiacivil.pe.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Recife,"Recife,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"RUA ANTERO MOTA, 87 , CORDEIRO,",N/i,"RUA ANTERO MOTA, 87 , CORDEIRO,,Recife-PE,N/i",-8.0458865,-34.9275403,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia De Polícia Da 6ª Circunscrição,(81) 3184-3406,N/i,dp6circ.cordeiro@policiacivil.pe.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Recife,"Recife,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"RUA DONA MARIA LACERDA, S/N , VÁRZEA",N/i,"RUA DONA MARIA LACERDA, S/N , VÁRZEA,Recife-PE,N/i",-8.0480988,-34.9613398,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),4ª Delegacia Seccional De Polícia,(81) 3183-5409,N/i,4desec@policiacivil.pe.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Recife,"Recife,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"RUA DOUTOR JOÃO LACERDA, 395 , CORDEIRO,",N/i,"RUA DOUTOR JOÃO LACERDA, 395 , CORDEIRO,,Recife-PE,N/i",-8.0461225,-34.9222231,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia De Polícia De Homicídios,(81) 3184-3545,N/i,1dph@policiacivil.pe.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Recife,"Recife,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"RUA DOUTOR JOÃO LACERDA, 395 , CORDEIRO, RECIFE-PE",N/i,"RUA DOUTOR JOÃO LACERDA, 395 , CORDEIRO, RECIFE-PE,Recife-PE,N/i",-8.0461225,-34.9222231,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),3ª Delegacia De Polícia De Homicídios,(81) 3184-3553,N/i,3dph@policiacivil.pe.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Recife,"Recife,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"RUA DOUTOR JOÃO LACERDA, 395 , CORDEIRO, RECIFE-PE",N/i,"RUA DOUTOR JOÃO LACERDA, 395 , CORDEIRO, RECIFE-PE,Recife-PE,N/i",-8.0461225,-34.9222231,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),4ª Delegacia De Polícia De Homicídios,(81) 3184-3558,N/i,4dph@policiacivil.pe.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Recife,"Recife,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"RUA FREI CASSIMIRO, S/N , SANTO AMARO",N/i,"RUA FREI CASSIMIRO, S/N , SANTO AMARO,Recife-PE,N/i",-8.0457761,-34.8815559,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia De Polícia Da 2ª Circunscrição,(81) 3184-3456,N/i,dp2circ.boavista@policiacivil.pe.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Recife,"Recife,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"RUA RIO BRÍGIDA, 266 , IBURA",N/i,"RUA RIO BRÍGIDA, 266 , IBURA,Recife-PE,N/i",-8.1128150999999988,-34.940821199999988,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia De Polícia Da 8ª Circunscrição,(81) 3184-3461,N/i,dp8circ.jordao@policiacivil.pe.gov.b,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Recife,"Recife,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"RUA VASCO DA GAMA, S/N , VASCO DA GAMA",N/i,"RUA VASCO DA GAMA, S/N , VASCO DA GAMA,Recife-PE,N/i",-8.0123505,-34.9201043,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia De Polícia Da 17ª Circunscrição,(81) 3184-3626,N/i,dp17circ.vascodagama@policiacivil.pe.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Recife,"Recife,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,SIGILOSO,SIGILOSO,N/i,"SIGILOSO,Recife-PE,SIGILOSO",-8.0577401,-34.8829629,Casas Abrigo e Casa de Acolhimento Provisório (Casas-de-Passagem),Casa-Abrigo Cristina Tavares,SIGILOSO,SIGILOSO,SERVICODEPROTECAO.JURIDICO@SECMULHER.PE.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Recife,"Recife,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,SIGILOSO,SIGILOSO,N/i,"SIGILOSO,Recife-PE,SIGILOSO",-8.0577401,-34.8829629,Casas Abrigo e Casa de Acolhimento Provisório (Casas-de-Passagem),Unidade De Acolhimento Temporário O Recomeço,SIGILOSO,SIGILOSO,recomecoacolhida@hotmail.com,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Ribeirão,"Ribeirão,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,55520-000,"RUA JOÃO PESSOA 543, CENTRO",N/i,"RUA JOÃO PESSOA 543, CENTRO,Ribeirão-PE,55520-000",-8.5094874999999988,-35.3744666,"Centros de Referência (ou de Atendimento) à Mulher em situação de violência / Núcleos de Atendimento à Mulher em situação de Violência, Centros Integrados da Mulher)",Centro Especializado De Atendimento À Mulher Isabel Oliveira Cravo,(81) 9967-95478,(81) 9921-09605,ELIANEPROF1@HOTMAIL.COM / SECMULHERIBEIRAO@OUTLOOK.COM,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Salgueiro,"Salgueiro,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,56000-000,RUA ANTONIO DE ALENCAR SAMPAIO 346 PLANALTO,N/i,"RUA ANTONIO DE ALENCAR SAMPAIO 346 PLANALTO,Salgueiro-PE,56000-000",-8.074758,-39.1346297,Serviços de Saúde a Pessoas em situação de violência sexual,Hospital Regional Inacio De Sa,(87) 3871-8319,N/i,hris@saude.pe.gov.br,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Salgueiro,"Salgueiro,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"Rua Antônio Figueiredo Sampaio, 93, no bairro Nossa Senhora das Graças",N/i,"Rua Antônio Figueiredo Sampaio, 93, no bairro Nossa Senhora das Graças,Salgueiro-PE,N/i",-8.0723296,-39.126417,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),11ª Delegacia Especializada Da Mulher,(87) 98877-2209,N/i,N/I,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Salgueiro,"Salgueiro,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"RUA JOAQUIM SAMPAIO, 321 , CENTRO,",N/i,"RUA JOAQUIM SAMPAIO, 321 , CENTRO,,Salgueiro-PE,N/i",-8.0701418,-39.1232371,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia De Polícia Da 193ª Circunscrição,(87) 3871-8449,N/i,dp193circ.salgueiro@policiacivil.pe.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Salgueiro,"Salgueiro,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,SIGILOSO,SIGILOSO,N/i,"SIGILOSO,Salgueiro-PE,SIGILOSO",-8.0723296,-39.126417,Casas Abrigo e Casa de Acolhimento Provisório (Casas-de-Passagem),Casa-Abrigo Adalgisa Cavalcanti,SIGILOSO,SIGILOSO,SERVICODEPROTECAO.JURIDICO@SECMULHER.PE.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Santa Cruz do Capibaribe,"Santa Cruz do Capibaribe,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,55190-000,"AVENIDA JOSE MORAIS DA SILVA 230, CENTRO",N/i,"AVENIDA JOSE MORAIS DA SILVA 230, CENTRO,Santa Cruz do Capibaribe-PE,55190-000",-7.9571388999999986,-36.2042365,"Centros de Referência (ou de Atendimento) à Mulher em situação de violência / Núcleos de Atendimento à Mulher em situação de Violência, Centros Integrados da Mulher)",Centro De Referência De Atendimento À Mulher (Cram) - Casa Josefa Mendes De Barros,(81) 3731-1826,(81) 9925-25872,COORDENADORIAMULHERSCC@GMAIL.COM,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Santa Cruz do Capibaribe,"Santa Cruz do Capibaribe,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"RUA JOSÉ FRANCISCO BARBOSA, 321 , CENTRO, SANTA CRUZ DO CAPIBARIBE",N/i,"RUA JOSÉ FRANCISCO BARBOSA, 321 , CENTRO, SANTA CRUZ DO CAPIBARIBE,Santa Cruz do Capibaribe-PE,N/i",-7.9538032,-36.2055138,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),17ª Delegacia Seccional De Polícia,(81) 3759-8226,N/i,17desec@policiacivil.pe.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,São Lourenço da Mata,"São Lourenço da Mata,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,54730-690,"TRAVESSA NOVA ESPERANÇA H, PIXETE,  Nº 46",N/i,"TRAVESSA NOVA ESPERANÇA H, PIXETE,  Nº 46,São Lourenço da Mata-PE,54730-690",-7.9934474999999976,-35.0450797,"Centros de Referência (ou de Atendimento) à Mulher em situação de violência / Núcleos de Atendimento à Mulher em situação de Violência, Centros Integrados da Mulher)",Centro Especializado De Atendimento À Mulher,(81) 9889-11488,N/i,TACITASILVA@HOTMAIL.COM,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,São Lourenço da Mata,"São Lourenço da Mata,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,54730-690,"TRAVESSA NOVA ESPERANÇA H, PIXETE,  Nº 46",N/i,"TRAVESSA NOVA ESPERANÇA H, PIXETE,  Nº 46,São Lourenço da Mata-PE,54730-690",-7.9934474999999976,-35.0450797,"Centros de Referência (ou de Atendimento) à Mulher em situação de violência / Núcleos de Atendimento à Mulher em situação de Violência, Centros Integrados da Mulher)",Centro Especializado De Atendimento À Mulher,(81) 98891-1488,N/i,TACITASILVA@HOTMAIL.COM,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,São Lourenço da Mata,"São Lourenço da Mata,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"AVENIDA DOUTOR FRANCISCO CORREIA, 74 , CENTRO,",N/i,"AVENIDA DOUTOR FRANCISCO CORREIA, 74 , CENTRO,,São Lourenço da Mata-PE,N/i",-7.9974240000000014,-35.0364453,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia De Polícia Da 38ª Circunscrição,(81) 3184-3715,N/i,dp38circ.saolourencodamata@policiacivil.pe.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,São Lourenço da Mata,"São Lourenço da Mata,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"RUA PADRE OSIAS CAVALCANTE, S/N , BAIRRO NOVO DO CARMELO,",N/i,"RUA PADRE OSIAS CAVALCANTE, S/N , BAIRRO NOVO DO CARMELO,,São Lourenço da Mata-PE,N/i",-8.0201262,-34.9800402,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),10ª Delegacia De Polícia De Homicídios,(81) 3184-7199,N/i,10dph.saolourenco@policiacivil.pe.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Serra,"Serra,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,56903-490,MANOEL PEREIRA DA SILVA 955 NOSSA SENHORA DA PEN,N/i,"MANOEL PEREIRA DA SILVA 955 NOSSA SENHORA DA PEN,Serra-PE,56903-490",-8.8137173,-36.954107,Serviços de Saúde a Pessoas em situação de violência sexual,Hospital Professor Agamenon Magalhaes,(87) 3831-9600,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Serra,"Serra,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,56912-290,"RUA JOSE JOAQUIM DE LIMA 250, BAIRRO AABB",N/i,"RUA JOSE JOAQUIM DE LIMA 250, BAIRRO AABB,Serra-PE,56912-290",-7.9950489,-38.2955106,"Centros de Referência (ou de Atendimento) à Mulher em situação de violência / Núcleos de Atendimento à Mulher em situação de Violência, Centros Integrados da Mulher)",Centro Especializado De Atendimento À Mulher Em Situação De Violência (Cram) Francisquinha Godoy,(87) 9961-05152,(87) 3831-5871,CRAM@SERRATALHADA.PE.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Serra Talhada,"Serra Talhada,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,56912-290,"RUA JOSE JOAQUIM DE LIMA 250, BAIRRO AABB",N/i,"RUA JOSE JOAQUIM DE LIMA 250, BAIRRO AABB,Serra Talhada-PE,56912-290",-7.9950489,-38.2955106,"Centros de Referência (ou de Atendimento) à Mulher em situação de violência / Núcleos de Atendimento à Mulher em situação de Violência, Centros Integrados da Mulher)",Centro Especializado De Atendimento À Mulher Em Situação De Violência (Cram) Francisquinha Godoy,(87) 99610-5152,(87) 3831-5871,CRAM@SERRATALHADA.PE.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Serra Talhada,"Serra Talhada,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,N/i,"RUA ENOQUE DE CARVALHO, S/N , AABB, SERRA TALHADA-PE.",N/i,"RUA ENOQUE DE CARVALHO, S/N , AABB, SERRA TALHADA-PE.,Serra Talhada-PE,N/i",-7.9949898999999993,-38.2875824,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia De Polícia Da 177ª Circ,(87) 3831-9223,N/i,dp177circ.serratalhada@policiacivil.pe.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Surubim,"Surubim,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,55750-000,,N/i,",Surubim-PE,55750-000",-7.8975152999999993,-35.7625241,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),7ª Delegacia Especializada De Atendimento À Mulher (Deam),(81) 3624-1983,N/i,7DELMULHER@POLICIACIVIL.PE.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Surubim,"Surubim,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,55750-000,"R. Santos Dumont, nº 242, Cabaceira",N/i,"R. Santos Dumont, nº 242, Cabaceira,Surubim-PE,55750-000",-7.8444220999999992,-35.7579825,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),7ª Delegacia Especializada De Atendimento À Mulher (Deam),(81) 3624-1983,N/i,7DELMULHER@POLICIACIVIL.PE.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Surubim,"Surubim,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,55750-000,"Rua Manoel Aureliano Mateus, 203",Cabaceira,"Rua Manoel Aureliano Mateus, 203,Surubim-PE,55750-000",-7.8429646,-35.7611354,"Centros de Referência (ou de Atendimento) à Mulher em situação de violência / Núcleos de Atendimento à Mulher em situação de Violência, Centros Integrados da Mulher)",Centro Especializado de Atendimento à Mulher - Lucila Medeiros Silva,(81)99472-5157,,ceam_surubim@outlook.com,,,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
PE,Vitória de Santo Antão,"Vitória de Santo Antão,PE,Brasil",PERNAMBUCO,Pernambuco,Nordeste,55602-000,"Avenida Henrique de Holanda, nº 1333 – Redenção",N/i,"Avenida Henrique de Holanda, nº 1333 – Redenção,Vitória de Santo Antão-PE,55602-000",-8.1172874,-35.297355,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),10ª Delegacia Especializada De Atendimento À Mulher (Deam),"(81) 3526-8876, (81)3526-8789",N/i,10delmulher@policiacivil.pe.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
